timestamp,src_ip,dst_ip,event,severity
2026-09-12 18:25:36,193.142.146.88,10.0.0.5,PrivilegeEscalation,Critical
2026-09-12 18:26:29,176.119.25.88,10.0.5.1,BruteForce,High
2026-09-12 18:27:20,194.38.20.11,10.0.0.5,LateralMovement,High
2026-09-12 18:29:03,176.119.25.88,10.0.5.1,UnauthorizedAccess,High
2026-09-12 18:29:07,167.94.138.52,10.0.1.12,Reconnaissance,Low
2026-09-12 18:29:44,195.123.246.60,10.0.1.10,SQLInjection,High
2026-09-12 18:30:00,195.123.246.60,10.0.1.20,Enumeration,Low
2026-09-12 18:30:02,85.209.11.205,10.0.3.11,LateralMovement,Critical
2026-09-12 18:30:20,167.94.138.35,10.0.5.2,BruteForce,Medium
2026-09-12 18:31:25,193.142.146.88,10.0.0.5,CommandExecution,Critical
2026-09-12 18:31:53,194.38.20.11,10.0.0.6,C2Beacon,Critical
2026-09-12 18:33:21,195.123.246.60,10.0.1.12,CommandExecution,High
2026-09-12 18:34:52,194.26.29.115,10.0.5.1,PortScan,Low
2026-09-12 18:35:10,195.123.246.60,10.0.1.20,BruteForce,Medium
2026-09-12 18:35:30,85.209.11.205,10.0.2.30,Malware,Critical
2026-09-12 18:38:02,195.123.246.60,10.0.1.25,BruteForce,High
2026-09-12 18:38:37,176.119.25.88,10.0.0.6,LateralMovement,High
2026-09-12 18:38:48,195.123.246.60,10.0.1.10,PrivilegeEscalation,Critical
2026-09-12 18:39:11,194.26.29.115,10.0.5.1,BruteForce,Medium
2026-09-12 18:39:29,195.123.246.60,10.0.1.11,UnauthorizedAccess,High
2026-09-12 18:42:22,194.26.29.115,10.0.5.2,BruteForce,High
2026-09-12 18:42:23,195.123.246.60,10.0.1.10,PowerShell,High
2026-09-12 18:44:16,195.123.246.60,10.0.3.11,LateralMovement,High
2026-09-12 18:44:21,176.119.25.88,10.0.0.6,CredentialDumping,Critical
2026-09-12 18:45:35,194.26.29.115,10.0.5.1,UnauthorizedAccess,High
2026-09-12 18:45:43,195.123.246.60,10.0.1.11,PrivilegeEscalation,High
2026-09-12 18:47:12,85.209.11.205,10.0.3.15,DataExfiltration,Critical
2026-09-12 18:49:17,194.38.20.11,10.0.0.6,DataExfiltration,Critical
2026-09-12 18:51:10,194.26.29.115,10.0.0.5,LateralMovement,High
2026-09-12 18:51:54,176.119.25.88,10.0.0.5,PrivilegeEscalation,Critical
2026-09-12 18:52:24,71.6.135.131,10.0.1.11,DoS,Low
2026-09-12 18:52:49,195.123.246.60,10.0.3.15,DataExfiltration,Critical
2026-09-12 18:55:49,195.123.246.60,10.0.0.5,CredentialDumping,Critical
2026-09-12 18:56:43,194.26.29.115,10.0.0.5,CredentialDumping,Critical
2026-09-12 18:57:27,176.119.25.88,10.0.0.6,CommandExecution,Critical
2026-09-12 18:59:49,194.26.29.115,10.0.0.6,PrivilegeEscalation,Critical
2026-09-12 19:03:03,194.26.29.115,10.0.0.6,CommandExecution,Critical
2026-09-12 19:04:02,195.123.246.60,10.0.2.22,LateralMovement,High
2026-09-12 19:04:06,64.62.197.105,10.0.1.11,PortScan,Low
2026-09-12 19:05:42,85.209.11.205,10.0.2.30,PortScan,Low
2026-09-12 19:08:35,85.209.11.205,10.0.2.30,Enumeration,Low
2026-09-12 19:12:14,195.123.246.60,10.0.3.15,LateralMovement,Critical
2026-09-12 19:14:10,85.209.11.205,10.0.2.15,RemoteCodeExecution,Critical
2026-09-12 19:15:48,195.123.246.60,10.0.2.20,Malware,Critical
2026-09-12 19:17:34,85.209.11.205,10.0.2.22,CommandExecution,High
2026-09-12 19:23:13,85.209.11.205,10.0.2.30,MalwareDownload,High
2026-09-12 19:25:49,85.209.11.205,10.0.2.16,Malware,High
2026-09-12 19:26:03,195.123.246.60,10.0.3.15,DataExfiltration,Critical
2026-09-12 19:28:51,167.94.138.52,10.0.1.20,PortScan,Low
2026-09-12 19:31:17,64.62.197.100,10.0.1.20,BruteForce,Low
2026-09-12 19:31:21,85.209.11.205,10.0.2.22,LateralMovement,High
2026-09-12 19:33:38,198.235.24.50,10.0.1.12,PortScan,Low
2026-09-12 19:35:43,79.137.198.56,10.0.10.22,Phishing,Low
2026-09-12 19:35:50,85.209.11.205,10.0.2.20,C2Beacon,High
2026-09-12 19:37:41,193.142.146.88,10.0.5.1,PortScan,Low
2026-09-12 19:38:13,79.137.198.56,10.0.10.53,Phishing,Medium
2026-09-12 19:39:33,79.137.198.56,10.0.10.34,Malware,High
2026-09-12 19:40:47,167.94.138.52,10.0.1.12,DoS,Low
2026-09-12 19:41:19,193.142.146.88,10.0.5.1,BruteForce,Medium
2026-09-12 19:43:12,79.137.198.56,10.0.10.67,PowerShell,High
2026-09-12 19:45:06,193.142.146.88,10.0.5.2,BruteForce,High
2026-09-12 19:46:44,79.137.198.56,10.0.10.33,MalwareDownload,High
2026-09-12 19:50:31,193.142.146.88,10.0.5.1,UnauthorizedAccess,High
2026-09-12 19:52:13,64.62.197.105,10.0.5.1,PortScan,Low
2026-09-12 19:54:18,79.137.198.56,10.0.10.41,C2Beacon,High
2026-09-12 19:57:10,193.142.146.88,10.0.0.6,LateralMovement,High
2026-09-12 19:57:50,103.152.220.89,10.0.1.20,PortScan,Low
2026-09-12 19:59:51,79.137.198.56,10.0.10.22,CredentialAccess,High
2026-09-12 20:02:16,103.152.220.89,10.0.1.25,Enumeration,Low
2026-09-12 20:03:37,193.142.146.88,10.0.0.6,CredentialDumping,Critical
2026-09-12 20:05:37,79.137.198.56,10.0.0.5,LateralMovement,High
2026-09-12 20:07:45,194.26.29.112,10.0.2.15,PortScan,Low
2026-09-12 20:10:30,79.137.198.56,10.0.0.5,C2Beacon,Critical
2026-09-12 20:10:46,103.152.220.89,10.0.1.10,BruteForce,Medium
2026-09-12 20:11:12,193.142.146.88,10.0.0.5,PrivilegeEscalation,Critical
2026-09-12 20:13:22,194.26.29.112,10.0.2.15,Enumeration,Low
2026-09-12 20:14:34,193.142.146.88,10.0.0.6,CommandExecution,Critical
2026-09-12 20:15:34,103.152.220.89,10.0.1.25,BruteForce,High
2026-09-12 20:19:56,194.26.29.112,10.0.2.22,RemoteCodeExecution,Critical
2026-09-12 20:19:59,103.152.220.89,10.0.1.20,UnauthorizedAccess,High
2026-09-12 20:21:01,79.137.198.56,10.0.0.6,DataExfiltration,Critical
2026-09-12 20:21:13,194.26.29.112,10.0.2.30,CommandExecution,High
2026-09-12 20:22:43,103.152.220.89,10.0.1.10,PowerShell,High
2026-09-12 20:25:57,194.26.29.112,10.0.2.22,MalwareDownload,High
2026-09-12 20:27:28,103.152.220.89,10.0.1.12,PrivilegeEscalation,High
2026-09-12 20:30:50,194.26.29.112,10.0.2.15,Malware,High
2026-09-12 20:33:20,103.152.220.89,10.0.0.5,CredentialDumping,Critical
2026-09-12 20:34:13,71.6.165.200,10.0.2.22,Reconnaissance,Low
2026-09-12 20:35:12,194.26.29.112,10.0.2.30,LateralMovement,High
2026-09-12 20:40:35,194.26.29.112,10.0.2.22,C2Beacon,High
2026-09-12 20:41:14,71.6.165.200,10.0.5.1,PortScan,Low
2026-09-12 20:43:34,71.6.165.200,10.0.1.12,BruteForce,Low
2026-09-12 20:44:31,103.152.220.89,10.0.2.15,LateralMovement,High
2026-09-12 20:50:46,103.152.220.89,10.0.3.15,LateralMovement,Critical
2026-09-12 20:52:58,71.6.165.200,10.0.5.2,PortScan,Low
2026-09-12 20:53:17,92.118.160.17,10.0.1.12,DoS,Low
2026-09-12 20:54:52,103.152.220.89,10.0.2.15,Malware,Critical
2026-09-12 20:55:48,195.123.246.60,10.0.1.20,Reconnaissance,Low
2026-09-12 20:57:08,195.123.246.60,10.0.1.20,PortScan,Low
2026-09-12 21:00:35,195.123.246.60,10.0.1.25,DoS,Medium
2026-09-12 21:03:15,198.199.98.246,10.0.5.2,BruteForce,Medium
2026-09-12 21:03:24,195.123.246.60,10.0.1.12,DDoS,High
2026-09-12 21:04:31,141.98.11.89,10.0.1.11,PortScan,Low
2026-09-12 21:05:11,195.123.246.60,10.0.1.20,DDoS,Critical
2026-09-12 21:05:47,103.152.220.89,10.0.3.10,DataExfiltration,Critical
2026-09-12 21:06:03,198.235.24.10,10.0.5.2,BruteForce,Medium
2026-09-12 21:06:51,141.98.11.89,10.0.1.25,Enumeration,Low
2026-09-12 21:10:01,141.98.11.89,10.0.1.20,BruteForce,Medium
2026-09-12 21:12:54,141.98.11.89,10.0.1.25,BruteForce,High
2026-09-12 21:15:07,141.98.11.89,10.0.1.20,UnauthorizedAccess,High
2026-09-12 21:16:13,64.62.197.105,10.0.5.2,PortScan,Low
2026-09-12 21:18:16,71.6.165.200,10.0.2.16,Reconnaissance,Low
2026-09-12 21:18:28,141.98.11.89,10.0.1.25,PowerShell,High
2026-09-12 21:23:31,64.62.197.100,10.0.1.10,Enumeration,Low
2026-09-12 21:26:00,141.98.11.89,10.0.1.11,PrivilegeEscalation,High
2026-09-12 21:26:58,64.62.197.105,10.0.1.12,BruteForce,Low
2026-09-12 21:29:22,64.62.197.105,10.0.2.16,Reconnaissance,Low
2026-09-12 21:30:19,64.62.197.105,10.0.1.25,DoS,Low
2026-09-12 21:34:53,141.98.11.89,10.0.0.5,CredentialDumping,Critical
2026-09-12 21:35:38,167.94.146.10,10.0.5.1,BruteForce,Medium
2026-09-12 21:36:33,64.62.197.100,10.0.1.25,Enumeration,Low
2026-09-12 21:41:18,92.118.160.17,10.0.5.1,PortScan,Low
2026-09-12 21:42:15,167.94.146.10,10.0.5.1,PortScan,Low
2026-09-12 21:44:23,141.98.11.89,10.0.2.20,LateralMovement,High
2026-09-12 21:44:38,167.94.145.96,10.0.1.20,Enumeration,Low
2026-09-12 21:46:05,194.38.20.45,10.0.10.52,Phishing,Low
2026-09-12 21:50:54,194.38.20.45,10.0.10.68,Phishing,Medium
2026-09-12 21:51:01,141.98.11.89,10.0.3.11,LateralMovement,Critical
2026-09-12 21:53:21,141.98.11.89,10.0.2.16,Malware,Critical
2026-09-12 21:54:14,64.62.197.100,10.0.5.2,PortScan,Low
2026-09-12 21:54:18,194.38.20.45,10.0.10.42,Malware,High
2026-09-12 21:57:30,194.38.20.45,10.0.10.34,PowerShell,High
2026-09-12 21:59:47,141.98.11.89,10.0.3.10,DataExfiltration,Critical
2026-09-12 22:01:42,194.38.20.45,10.0.10.78,MalwareDownload,High
2026-09-12 22:06:59,194.38.20.45,10.0.10.37,C2Beacon,High
2026-09-12 22:18:21,194.38.20.45,10.0.10.77,CredentialAccess,High
2026-09-12 22:20:58,64.62.197.105,10.0.1.11,BruteForce,Low
2026-09-12 22:22:07,45.143.203.54,10.0.1.20,Reconnaissance,Low
2026-09-12 22:24:47,45.143.203.54,10.0.1.11,PortScan,Low
2026-09-12 22:26:18,45.143.203.54,10.0.1.20,DoS,Medium
2026-09-12 22:28:02,45.143.203.54,10.0.1.25,DDoS,High
2026-09-12 22:28:53,45.95.169.14,10.0.5.1,PortScan,Low
2026-09-12 22:30:32,45.143.203.54,10.0.1.25,DDoS,Critical
2026-09-12 22:32:44,194.38.20.45,10.0.0.5,LateralMovement,High
2026-09-12 22:33:01,45.95.169.14,10.0.5.2,BruteForce,Medium
2026-09-12 22:35:59,167.94.146.10,10.0.5.1,PortScan,Low
2026-09-12 22:36:41,45.95.169.14,10.0.5.1,BruteForce,High
2026-09-12 22:39:04,45.95.169.14,10.0.5.1,UnauthorizedAccess,High
2026-09-12 22:42:38,45.95.169.87,10.0.5.2,PortScan,Low
2026-09-12 22:43:01,194.38.20.45,10.0.0.6,C2Beacon,Critical
2026-09-12 22:43:38,176.119.25.88,10.0.1.20,Reconnaissance,Low
2026-09-12 22:44:43,176.119.25.88,10.0.1.11,PortScan,Low
2026-09-12 22:47:01,176.119.25.88,10.0.1.11,DoS,Medium
2026-09-12 22:48:09,45.95.169.87,10.0.5.2,BruteForce,Medium
2026-09-12 22:48:19,45.95.169.14,10.0.0.6,LateralMovement,High
2026-09-12 22:49:06,167.94.138.52,10.0.1.11,Reconnaissance,Low
2026-09-12 22:49:24,176.119.25.88,10.0.1.12,DDoS,High
2026-09-12 22:49:52,45.143.203.18,10.0.5.2,PortScan,Low
2026-09-12 22:50:04,45.95.169.87,10.0.5.2,BruteForce,High
2026-09-12 22:50:06,167.94.146.10,10.0.1.12,Enumeration,Low
2026-09-12 22:50:29,176.119.25.88,10.0.1.20,DDoS,Critical
2026-09-12 22:52:30,45.95.169.87,10.0.5.1,UnauthorizedAccess,High
2026-09-12 22:53:26,45.143.203.18,10.0.5.1,BruteForce,Medium
2026-09-12 22:53:56,45.95.169.14,10.0.0.5,CredentialDumping,Critical
2026-09-12 22:54:29,194.38.20.45,10.0.0.5,DataExfiltration,Critical
2026-09-12 22:57:43,45.143.203.18,10.0.5.1,BruteForce,High
2026-09-12 23:00:05,45.143.203.18,10.0.5.2,UnauthorizedAccess,High
2026-09-12 23:00:06,45.95.169.14,10.0.0.5,PrivilegeEscalation,Critical
2026-09-12 23:00:18,45.95.169.87,10.0.0.6,LateralMovement,High
2026-09-12 23:03:35,167.94.146.10,10.0.2.20,Reconnaissance,Low
2026-09-12 23:04:39,45.95.169.87,10.0.0.5,CredentialDumping,Critical
2026-09-12 23:05:02,92.118.160.45,10.0.1.11,PortScan,Low
2026-09-12 23:05:33,45.95.169.14,10.0.0.5,CommandExecution,Critical
2026-09-12 23:06:00,45.143.203.18,10.0.0.6,LateralMovement,High
2026-09-12 23:06:35,103.152.220.89,10.0.1.25,PortScan,Low
2026-09-12 23:08:23,45.143.203.18,10.0.0.6,CredentialDumping,Critical
2026-09-12 23:09:49,45.95.169.87,10.0.0.5,PrivilegeEscalation,Critical
2026-09-12 23:10:07,103.152.220.89,10.0.1.11,Enumeration,Low
2026-09-12 23:13:31,103.152.220.89,10.0.1.12,BruteForce,Medium
2026-09-12 23:14:13,45.95.169.87,10.0.0.6,CommandExecution,Critical
2026-09-12 23:14:34,167.94.146.10,10.0.5.1,BruteForce,Medium
2026-09-12 23:15:58,103.152.220.89,10.0.1.11,BruteForce,High
2026-09-12 23:16:05,45.143.203.18,10.0.0.6,PrivilegeEscalation,Critical
2026-09-12 23:16:34,185.220.101.78,10.0.2.30,PortScan,Low
2026-09-12 23:16:41,205.210.31.8,10.0.5.2,BruteForce,Medium
2026-09-12 23:18:45,103.152.220.89,10.0.1.10,UnauthorizedAccess,High
2026-09-12 23:19:30,185.191.171.76,10.0.2.20,PortScan,Low
2026-09-12 23:19:38,45.143.203.18,10.0.0.6,CommandExecution,Critical
2026-09-12 23:21:53,185.220.101.78,10.0.2.22,Enumeration,Low
2026-09-12 23:23:39,103.152.220.89,10.0.1.25,PowerShell,High
2026-09-12 23:23:54,185.191.171.76,10.0.2.22,Enumeration,Low
2026-09-12 23:25:09,92.118.160.45,10.0.1.11,PortScan,Low
2026-09-12 23:28:15,185.220.101.78,10.0.2.15,RemoteCodeExecution,Critical
2026-09-12 23:30:23,103.152.220.89,10.0.1.11,PrivilegeEscalation,High
2026-09-12 23:30:44,185.191.171.76,10.0.2.22,RemoteCodeExecution,Critical
2026-09-12 23:31:04,185.220.101.78,10.0.2.22,CommandExecution,High
2026-09-12 23:33:33,185.191.171.76,10.0.2.22,CommandExecution,High
2026-09-12 23:35:26,185.220.101.78,10.0.2.16,MalwareDownload,High
2026-09-12 23:35:38,103.152.220.89,10.0.0.5,CredentialDumping,Critical
2026-09-12 23:38:06,185.191.171.76,10.0.2.15,MalwareDownload,High
2026-09-12 23:38:19,185.220.101.78,10.0.2.20,Malware,High
2026-09-12 23:38:34,71.6.165.200,10.0.1.25,Reconnaissance,Low
2026-09-12 23:41:03,194.38.20.45,10.0.1.11,PortScan,Low
2026-09-12 23:41:29,185.220.101.78,10.0.2.22,LateralMovement,High
2026-09-12 23:41:50,185.191.171.76,10.0.2.22,Malware,High
2026-09-12 23:44:59,198.199.98.246,10.0.2.30,Reconnaissance,Low
2026-09-12 23:45:56,185.220.101.78,10.0.2.20,C2Beacon,High
2026-09-12 23:46:44,103.152.220.89,10.0.2.16,LateralMovement,High
2026-09-12 23:47:13,194.38.20.45,10.0.1.10,Enumeration,Low
2026-09-12 23:47:35,185.191.171.76,10.0.2.15,LateralMovement,High
2026-09-12 23:50:25,167.94.145.96,10.0.5.2,BruteForce,Medium
2026-09-12 23:50:28,64.62.197.100,10.0.1.10,Reconnaissance,Low
2026-09-12 23:52:22,185.191.171.76,10.0.2.22,C2Beacon,High
2026-09-12 23:52:43,194.38.20.45,10.0.1.20,BruteForce,Medium
2026-09-12 23:55:10,103.152.220.89,10.0.3.11,LateralMovement,Critical
2026-09-12 23:58:32,103.152.220.89,10.0.2.16,Malware,Critical
2026-09-12 23:58:37,194.38.20.45,10.0.1.20,BruteForce,High
2026-09-12 23:59:50,194.38.20.45,10.0.1.12,UnauthorizedAccess,High
2026-09-13 00:00:08,141.98.11.104,10.0.10.51,Phishing,Low
2026-09-13 00:01:24,167.94.138.52,10.0.5.1,BruteForce,Medium
2026-09-13 00:02:23,194.38.20.45,10.0.1.20,PowerShell,High
2026-09-13 00:03:57,141.98.11.104,10.0.10.40,Phishing,Medium
2026-09-13 00:05:01,103.152.220.89,10.0.3.10,DataExfiltration,Critical
2026-09-13 00:05:30,71.6.135.131,10.0.1.11,BruteForce,Low
2026-09-13 00:08:11,167.94.138.52,10.0.5.2,PortScan,Low
2026-09-13 00:09:26,141.98.11.104,10.0.10.39,Malware,High
2026-09-13 00:11:01,194.38.20.45,10.0.1.12,PrivilegeEscalation,High
2026-09-13 00:14:33,141.98.11.104,10.0.10.50,PowerShell,High
2026-09-13 00:16:55,194.38.20.45,10.0.0.5,CredentialDumping,Critical
2026-09-13 00:22:08,141.98.11.104,10.0.10.58,MalwareDownload,High
2026-09-13 00:24:27,194.38.20.45,10.0.2.30,LateralMovement,High
2026-09-13 00:26:11,198.199.98.246,10.0.1.10,DoS,Low
2026-09-13 00:27:39,194.38.20.45,10.0.3.15,LateralMovement,Critical
2026-09-13 00:31:03,194.38.20.45,10.0.2.16,Malware,Critical
2026-09-13 00:31:55,141.98.11.104,10.0.10.29,C2Beacon,High
2026-09-13 00:36:17,167.94.138.52,10.0.1.12,Reconnaissance,Low
2026-09-13 00:38:28,194.38.20.45,10.0.3.15,DataExfiltration,Critical
2026-09-13 00:43:02,141.98.11.104,10.0.10.26,CredentialAccess,High
2026-09-13 00:47:44,167.94.138.52,10.0.2.20,Reconnaissance,Low
2026-09-13 00:51:15,167.94.138.52,10.0.2.15,Reconnaissance,Low
2026-09-13 00:51:57,45.143.203.54,10.0.10.56,Phishing,Low
2026-09-13 00:55:05,45.143.203.54,10.0.10.25,Phishing,Medium
2026-09-13 00:56:44,141.98.11.104,10.0.0.6,LateralMovement,High
2026-09-13 00:59:29,45.143.203.54,10.0.10.30,Malware,High
2026-09-13 01:01:26,185.220.101.45,10.0.10.73,Phishing,Low
2026-09-13 01:05:17,45.143.203.54,10.0.10.74,PowerShell,High
2026-09-13 01:05:32,167.94.138.35,10.0.5.1,BruteForce,Medium
2026-09-13 01:06:20,185.220.101.45,10.0.10.39,Phishing,Medium
2026-09-13 01:06:55,141.98.11.104,10.0.0.6,C2Beacon,Critical
2026-09-13 01:10:36,167.94.138.35,10.0.2.15,Reconnaissance,Low
2026-09-13 01:11:47,185.220.101.45,10.0.10.38,Malware,High
2026-09-13 01:13:11,45.143.203.54,10.0.10.49,MalwareDownload,High
2026-09-13 01:15:31,185.220.101.45,10.0.10.42,PowerShell,High
2026-09-13 01:16:33,141.98.11.104,10.0.0.6,DataExfiltration,Critical
2026-09-13 01:17:56,45.143.203.54,10.0.10.47,C2Beacon,High
2026-09-13 01:20:05,198.199.98.246,10.0.1.12,DoS,Low
2026-09-13 01:20:08,64.62.197.100,10.0.1.12,Enumeration,Low
2026-09-13 01:23:24,185.220.101.45,10.0.10.27,MalwareDownload,High
2026-09-13 01:27:40,45.143.203.54,10.0.10.38,CredentialAccess,High
2026-09-13 01:28:09,185.220.101.45,10.0.10.15,C2Beacon,High
2026-09-13 01:35:53,45.143.203.54,10.0.0.6,LateralMovement,High
2026-09-13 01:37:04,185.220.101.45,10.0.10.66,CredentialAccess,High
2026-09-13 01:41:27,45.143.203.54,10.0.0.6,C2Beacon,Critical
2026-09-13 01:42:46,185.220.101.45,10.0.0.6,LateralMovement,High
2026-09-13 01:45:32,71.6.165.200,10.0.5.1,PortScan,Low
2026-09-13 01:45:45,71.6.135.131,10.0.1.12,BruteForce,Low
2026-09-13 01:47:28,162.243.128.91,10.0.1.11,BruteForce,Low
2026-09-13 01:51:59,185.220.101.45,10.0.0.5,C2Beacon,Critical
2026-09-13 01:52:45,162.243.128.91,10.0.1.11,Enumeration,Low
2026-09-13 01:54:10,92.118.160.45,10.0.1.25,Reconnaissance,Low
2026-09-13 01:54:46,45.143.203.54,10.0.1.25,Reconnaissance,Low
2026-09-13 01:56:09,205.210.31.8,10.0.1.11,Reconnaissance,Low
2026-09-13 01:56:16,45.143.203.54,10.0.0.6,DataExfiltration,Critical
2026-09-13 01:57:33,45.143.203.54,10.0.1.10,PortScan,Low
2026-09-13 01:58:54,45.143.203.54,10.0.1.10,DoS,Medium
2026-09-13 02:00:46,45.143.203.54,10.0.1.25,DDoS,High
2026-09-13 02:01:13,198.235.24.10,10.0.1.11,PortScan,Low
2026-09-13 02:02:08,45.143.203.54,10.0.1.12,DDoS,Critical
2026-09-13 02:04:24,185.220.101.45,10.0.0.6,DataExfiltration,Critical
2026-09-13 02:08:24,198.199.98.246,10.0.1.12,PortScan,Low
2026-09-13 02:10:40,198.199.98.246,10.0.1.12,BruteForce,Low
2026-09-13 02:11:45,167.94.138.52,10.0.2.22,Reconnaissance,Low
2026-09-13 02:12:50,45.95.169.14,10.0.1.12,PortScan,Low
2026-09-13 02:16:06,71.6.165.200,10.0.5.1,BruteForce,Medium
2026-09-13 02:17:41,45.95.169.14,10.0.1.11,Enumeration,Low
2026-09-13 02:21:52,45.95.169.14,10.0.1.11,BruteForce,Medium
2026-09-13 02:25:36,45.95.169.14,10.0.1.10,PortScan,Low
2026-09-13 02:26:09,45.95.169.14,10.0.1.11,BruteForce,High
2026-09-13 02:28:15,194.26.29.112,10.0.5.1,PortScan,Low
2026-09-13 02:28:17,205.210.31.8,10.0.2.20,Reconnaissance,Low
2026-09-13 02:29:02,45.95.169.14,10.0.1.10,UnauthorizedAccess,High
2026-09-13 02:31:04,45.95.169.14,10.0.1.20,Enumeration,Low
2026-09-13 02:32:56,45.95.169.14,10.0.1.20,PowerShell,High
2026-09-13 02:33:10,194.26.29.112,10.0.5.1,BruteForce,Medium
2026-09-13 02:36:30,194.26.29.112,10.0.5.1,BruteForce,High
2026-09-13 02:37:00,205.210.31.25,10.0.1.20,DoS,Low
2026-09-13 02:38:14,198.235.24.10,10.0.5.1,PortScan,Low
2026-09-13 02:38:24,198.235.24.10,10.0.1.25,DoS,Low
2026-09-13 02:39:18,45.95.169.14,10.0.1.20,BruteForce,Medium
2026-09-13 02:39:49,45.95.169.14,10.0.1.25,PrivilegeEscalation,High
2026-09-13 02:40:43,194.26.29.112,10.0.5.1,UnauthorizedAccess,High
2026-09-13 02:43:09,45.95.169.14,10.0.1.25,BruteForce,High
2026-09-13 02:46:22,194.26.29.112,10.0.0.6,LateralMovement,High
2026-09-13 02:46:53,45.95.169.14,10.0.1.25,UnauthorizedAccess,High
2026-09-13 02:50:08,64.62.197.100,10.0.1.20,Reconnaissance,Low
2026-09-13 02:50:16,194.26.29.112,10.0.0.6,CredentialDumping,Critical
2026-09-13 02:50:31,45.95.169.14,10.0.0.6,CredentialDumping,Critical
2026-09-13 02:52:27,45.95.169.14,10.0.1.20,PowerShell,High
2026-09-13 02:58:13,92.118.160.17,10.0.1.20,Enumeration,Low
2026-09-13 02:58:51,194.26.29.112,10.0.0.5,PrivilegeEscalation,Critical
2026-09-13 02:58:51,64.62.197.100,10.0.1.11,PortScan,Low
2026-09-13 03:01:09,45.95.169.14,10.0.1.12,PrivilegeEscalation,High
2026-09-13 03:01:16,45.95.169.14,10.0.2.20,LateralMovement,High
2026-09-13 03:02:00,194.26.29.112,10.0.0.6,CommandExecution,Critical
2026-09-13 03:05:49,45.95.169.14,10.0.3.10,LateralMovement,Critical
2026-09-13 03:07:02,92.118.160.17,10.0.5.1,PortScan,Low
2026-09-13 03:07:29,45.95.169.14,10.0.0.5,CredentialDumping,Critical
2026-09-13 03:11:22,45.95.169.14,10.0.2.20,Malware,Critical
2026-09-13 03:17:02,45.95.169.14,10.0.2.16,LateralMovement,High
2026-09-13 03:21:04,45.95.169.14,10.0.3.10,DataExfiltration,Critical
2026-09-13 03:23:43,45.95.169.14,10.0.3.15,LateralMovement,Critical
2026-09-13 03:24:48,167.94.146.10,10.0.2.30,Reconnaissance,Low
2026-09-13 03:29:09,45.95.169.14,10.0.2.15,Malware,Critical
2026-09-13 03:38:49,64.62.197.105,10.0.1.10,BruteForce,Low
2026-09-13 03:41:34,45.95.169.14,10.0.3.10,DataExfiltration,Critical
2026-09-13 03:44:15,64.62.197.100,10.0.1.20,PortScan,Low
2026-09-13 03:51:27,198.235.24.10,10.0.1.10,Enumeration,Low
2026-09-13 04:03:06,167.94.138.35,10.0.1.25,Enumeration,Low
2026-09-13 04:07:58,194.38.20.11,10.0.1.12,Reconnaissance,Low
2026-09-13 04:09:48,194.38.20.11,10.0.1.11,PortScan,Low
2026-09-13 04:10:41,198.199.98.246,10.0.1.11,Enumeration,Low
2026-09-13 04:12:25,194.38.20.11,10.0.1.11,DoS,Medium
2026-09-13 04:13:42,194.38.20.11,10.0.1.11,DDoS,High
2026-09-13 04:15:37,194.38.20.11,10.0.1.20,DDoS,Critical
2026-09-13 04:24:58,193.142.146.88,10.0.2.20,PortScan,Low
2026-09-13 04:29:16,198.235.24.10,10.0.2.22,Reconnaissance,Low
2026-09-13 04:30:19,193.142.146.88,10.0.2.15,Enumeration,Low
2026-09-13 04:30:34,167.94.146.10,10.0.1.20,PortScan,Low
2026-09-13 04:33:04,193.142.146.88,10.0.2.22,RemoteCodeExecution,Critical
2026-09-13 04:36:11,193.142.146.88,10.0.2.15,CommandExecution,High
2026-09-13 04:40:53,71.6.135.131,10.0.1.25,BruteForce,Low
2026-09-13 04:41:05,193.142.146.88,10.0.2.16,MalwareDownload,High
2026-09-13 04:42:38,193.32.162.90,10.0.2.22,PortScan,Low
2026-09-13 04:43:15,185.220.101.45,10.0.10.16,Phishing,Low
2026-09-13 04:44:20,193.142.146.88,10.0.2.22,Malware,High
2026-09-13 04:45:03,193.32.162.90,10.0.2.16,Enumeration,Low
2026-09-13 04:49:38,185.220.101.45,10.0.10.26,Phishing,Medium
2026-09-13 04:51:37,193.32.162.90,10.0.2.20,RemoteCodeExecution,Critical
2026-09-13 04:52:10,193.142.146.88,10.0.2.22,LateralMovement,High
2026-09-13 04:53:09,193.32.162.90,10.0.2.15,CommandExecution,High
2026-09-13 04:53:49,185.220.101.45,10.0.10.11,Malware,High
2026-09-13 04:54:29,64.62.197.100,10.0.1.12,Enumeration,Low
2026-09-13 04:55:45,167.94.146.10,10.0.1.25,BruteForce,Low
2026-09-13 04:56:41,193.32.162.90,10.0.2.30,MalwareDownload,High
2026-09-13 05:00:12,185.220.101.45,10.0.10.70,PowerShell,High
2026-09-13 05:00:15,193.142.146.88,10.0.2.15,C2Beacon,High
2026-09-13 05:01:19,193.32.162.90,10.0.2.15,Malware,High
2026-09-13 05:01:21,71.6.165.200,10.0.1.12,DoS,Low
2026-09-13 05:03:31,92.118.160.45,10.0.1.25,DoS,Low
2026-09-13 05:04:23,167.94.138.35,10.0.1.25,Enumeration,Low
2026-09-13 05:05:34,205.210.31.8,10.0.1.20,Enumeration,Low
