timestamp,src_ip,dst_ip,event,severity
2026-09-14 07:01:26,185.220.101.5,10.0.1.15,C2Beacon,High
2026-09-14 07:01:28,194.26.29.112,10.0.4.6,PowerShell,High
2026-09-14 07:01:52,210.180.12.89,10.0.1.10,MalwareDownload,High
2026-09-14 07:02:46,210.180.12.89,10.0.2.15,CommandExecution,High
2026-09-14 07:02:49,185.220.101.19,10.0.3.10,C2Beacon,High
2026-09-14 07:03:32,210.180.12.89,10.0.1.10,RemoteCodeExecution,Critical
2026-09-14 07:03:45,185.220.101.19,10.0.1.15,PrivilegeEscalation,Critical
2026-09-14 07:03:45,175.45.176.8,10.0.1.20,LateralMovement,High
2026-09-14 07:03:46,193.142.59.33,10.0.5.44,Phishing,Medium
2026-09-14 07:03:48,91.240.118.140,10.0.5.12,UnauthorizedAccess,High
2026-09-14 07:03:52,91.240.118.140,10.0.4.5,CredentialDumping,Critical
2026-09-14 07:03:54,185.220.101.5,10.0.1.15,LateralMovement,Critical
2026-09-14 07:04:20,185.220.101.5,10.0.4.5,BruteForce,Medium
2026-09-14 07:04:49,64.62.197.93,10.0.1.12,PortScan,Low
2026-09-14 07:06:12,185.220.101.5,10.0.4.6,DataExfiltration,Critical
2026-09-14 07:06:28,185.220.101.19,10.0.3.10,PrivilegeEscalation,Critical
2026-09-14 07:06:34,185.220.101.5,10.0.4.6,PortScan,Low
2026-09-14 07:06:36,185.220.101.19,10.0.4.5,DataExfiltration,Critical
2026-09-14 07:06:36,185.220.101.5,10.0.3.10,UnauthorizedAccess,High
2026-09-14 07:06:38,203.0.113.88,10.0.4.5,LateralMovement,Critical
2026-09-14 07:07:05,162.243.128.91,10.0.1.20,PortScan,Low
2026-09-14 07:07:08,91.240.118.140,10.0.4.5,PrivilegeEscalation,Critical
2026-09-14 07:07:16,203.0.113.88,10.0.6.50,Reconnaissance,Low
2026-09-14 07:08:21,64.62.197.93,10.0.1.10,Reconnaissance,Low
2026-09-14 07:08:37,64.62.197.93,10.0.1.25,Enumeration,Low
2026-09-14 07:08:42,210.180.12.89,10.0.3.20,Malware,Critical
2026-09-14 07:08:50,185.220.101.5,10.0.2.10,PowerShell,High
2026-09-14 07:09:11,193.142.59.33,10.0.3.10,CredentialDumping,Critical
2026-09-14 07:09:18,185.220.101.19,10.0.4.5,DataExfiltration,Critical
2026-09-14 07:09:19,91.240.118.140,10.0.3.10,DataExfiltration,Critical
2026-09-14 07:09:41,193.142.59.33,10.0.5.12,UnauthorizedAccess,High
2026-09-14 07:10:15,64.62.197.93,10.0.1.25,PortScan,Low
2026-09-14 07:10:41,64.62.197.93,10.0.1.12,BruteForce,Low
2026-09-14 07:10:52,162.243.128.91,10.0.1.15,DoS,Medium
2026-09-14 07:11:29,193.142.59.33,10.0.5.44,PrivilegeEscalation,Critical
2026-09-14 07:12:12,203.0.113.88,10.0.2.30,PowerShell,High
2026-09-14 07:12:25,185.220.101.5,10.0.4.6,PrivilegeEscalation,Critical
2026-09-14 07:12:50,194.26.29.112,10.0.3.10,LateralMovement,Critical
2026-09-14 07:12:54,203.0.113.88,10.0.4.5,Enumeration,Low
2026-09-14 07:13:37,194.26.29.112,10.0.3.10,PrivilegeEscalation,Critical
2026-09-14 07:13:43,203.0.113.88,10.0.4.5,UnauthorizedAccess,High
2026-09-14 07:13:49,194.26.29.112,10.0.2.10,DataExfiltration,Critical
2026-09-14 07:13:50,91.240.118.140,10.0.1.25,LateralMovement,Critical
2026-09-14 07:14:12,64.62.197.93,10.0.1.50,Enumeration,Low
2026-09-14 07:14:42,210.180.12.89,10.0.1.20,LateralMovement,High
2026-09-14 07:15:10,193.142.59.33,10.0.3.10,LateralMovement,Critical
2026-09-14 07:15:11,162.243.128.91,10.0.1.10,DDoS,Critical
2026-09-14 07:15:20,203.0.113.88,10.0.2.30,PowerShell,High
2026-09-14 07:15:33,64.62.197.93,10.0.1.25,Reconnaissance,Low
2026-09-14 07:16:18,185.220.101.5,10.0.2.10,C2Beacon,High
2026-09-14 07:17:06,210.180.12.89,10.0.3.20,CredentialAccess,High
2026-09-14 07:17:34,91.240.118.140,10.0.5.44,CommandExecution,High
2026-09-14 07:17:34,203.0.113.88,10.0.4.5,BruteForce,Medium
2026-09-14 07:17:47,162.243.128.91,10.0.1.10,DoS,High
2026-09-14 07:17:52,185.156.73.120,10.0.1.10,PortScan,Low
2026-09-14 07:17:55,185.220.101.5,10.0.3.10,Reconnaissance,Low
2026-09-14 07:18:20,91.240.118.140,10.0.1.25,Persistence,High
2026-09-14 07:18:51,203.0.113.88,10.0.6.50,CommandExecution,High
2026-09-14 07:19:43,198.235.24.50,10.0.6.1,PortScan,Low
2026-09-14 07:20:40,92.118.160.45,10.0.6.1,PortScan,Low
2026-09-14 07:22:05,185.220.101.5,10.0.1.15,PortScan,Low
2026-09-14 07:22:16,185.156.73.120,10.0.1.10,DoS,Medium
2026-09-14 07:22:21,203.0.113.88,10.0.2.30,CommandExecution,High
2026-09-14 07:22:51,198.51.100.77,10.0.6.50,Reconnaissance,Low
2026-09-14 07:24:44,64.62.197.93,10.0.1.50,PortScan,Low
2026-09-14 07:24:45,92.118.160.45,10.0.1.10,DoS,Medium
2026-09-14 07:24:51,193.142.59.33,10.0.3.10,Persistence,High
2026-09-14 07:25:30,185.156.73.120,10.0.6.1,DDoS,Critical
2026-09-14 07:25:36,185.220.101.5,10.0.4.6,BruteForce,Medium
2026-09-14 07:25:36,162.243.128.91,10.0.6.1,DDoS,High
2026-09-14 07:25:53,198.235.24.50,10.0.1.10,DoS,Medium
2026-09-14 07:26:09,92.118.160.45,10.0.1.10,DDoS,High
2026-09-14 07:26:46,92.118.160.45,10.0.6.1,DoS,High
2026-09-14 07:27:08,185.220.101.5,10.0.3.10,DataExfiltration,Critical
2026-09-14 07:27:13,198.51.100.77,10.0.6.50,Enumeration,Low
2026-09-14 07:27:43,185.156.73.120,10.0.1.15,DoS,High
2026-09-14 07:28:10,185.220.101.5,10.0.3.10,LateralMovement,Critical
2026-09-14 07:28:35,103.251.167.22,10.0.2.15,PortScan,Low
2026-09-14 07:28:53,64.62.197.93,10.0.1.10,BruteForce,Low
2026-09-14 07:29:25,185.220.101.5,10.0.4.5,PowerShell,High
2026-09-14 07:29:50,198.235.24.50,10.0.1.15,DoS,High
2026-09-14 07:30:17,185.220.101.5,10.0.2.10,CredentialDumping,Critical
2026-09-14 07:30:30,203.0.113.88,10.0.2.30,C2Beacon,High
2026-09-14 07:30:46,64.62.197.93,10.0.1.50,Reconnaissance,Low
2026-09-14 07:31:22,103.251.167.22,10.0.3.20,SQLInjection,High
2026-09-14 07:31:52,198.51.100.77,10.0.4.5,UnauthorizedAccess,High
2026-09-14 07:32:43,103.251.167.22,10.0.2.15,RemoteCodeExecution,Critical
2026-09-14 07:32:48,185.156.73.120,10.0.6.1,DDoS,High
2026-09-14 07:33:37,210.180.12.89,10.0.3.20,DataExfiltration,Critical
2026-09-14 07:33:42,185.220.101.5,10.0.1.15,C2Beacon,High
2026-09-14 07:33:47,193.142.59.33,10.0.1.25,CommandExecution,High
2026-09-14 07:34:12,64.62.197.93,10.0.1.12,Enumeration,Low
2026-09-14 07:34:28,198.235.24.50,10.0.1.20,DDoS,High
2026-09-14 07:34:31,198.51.100.77,10.0.2.30,BruteForce,Medium
2026-09-14 07:35:28,203.0.113.88,10.0.6.1,C2Beacon,High
2026-09-14 07:35:38,185.220.101.5,10.0.2.10,UnauthorizedAccess,High
2026-09-14 07:36:28,198.51.100.77,10.0.4.5,C2Beacon,High
2026-09-14 07:36:41,64.62.197.93,10.0.1.25,BruteForce,Low
2026-09-14 07:37:26,203.0.113.88,10.0.6.1,LateralMovement,Critical
2026-09-14 07:38:06,103.251.167.22,10.0.3.20,Malware,Critical
2026-09-14 07:39:16,193.142.59.33,10.0.1.25,DataExfiltration,Critical
2026-09-14 07:40:19,103.251.167.22,10.0.1.20,CommandExecution,High
2026-09-14 07:40:47,198.51.100.77,10.0.6.1,LateralMovement,Critical
2026-09-14 07:42:09,103.251.167.22,10.0.3.20,LateralMovement,High
2026-09-14 07:42:20,185.220.101.5,10.0.4.6,CredentialDumping,Critical
2026-09-14 07:42:47,198.51.100.77,10.0.4.5,CommandExecution,High
2026-09-14 07:43:20,198.235.24.50,10.0.1.10,DDoS,Critical
2026-09-14 07:44:33,185.220.101.5,10.0.4.6,DataExfiltration,Critical
2026-09-14 07:44:38,103.251.167.22,10.0.1.10,MalwareDownload,High
2026-09-14 07:44:40,92.118.160.45,10.0.1.10,DDoS,Critical
2026-09-14 07:46:11,198.51.100.77,10.0.2.30,PowerShell,High
2026-09-14 07:52:19,103.251.167.22,10.0.3.20,DataExfiltration,Critical
2026-09-14 07:53:07,185.220.101.5,10.0.3.10,PrivilegeEscalation,Critical
2026-09-14 07:56:13,71.6.135.131,10.0.1.50,PortScan,Low
2026-09-14 07:58:12,103.251.167.22,10.0.1.10,CredentialAccess,High
2026-09-14 07:58:34,103.251.167.22,10.0.1.20,PortScan,Low
2026-09-14 07:59:09,185.220.101.5,10.0.2.10,LateralMovement,Critical
2026-09-14 08:00:30,175.45.176.8,10.0.3.20,PortScan,Low
2026-09-14 08:00:31,71.6.135.131,10.0.1.25,Reconnaissance,Low
2026-09-14 08:02:42,91.240.118.140,10.0.5.12,Phishing,Medium
2026-09-14 08:02:47,71.6.135.131,10.0.1.12,Enumeration,Low
2026-09-14 08:03:40,185.220.101.19,10.0.2.10,Reconnaissance,Low
2026-09-14 08:04:44,103.251.167.22,10.0.3.20,SQLInjection,High
2026-09-14 08:04:52,103.251.167.22,10.0.3.20,CommandExecution,High
2026-09-14 08:05:35,175.45.176.8,10.0.1.20,SQLInjection,High
2026-09-14 08:06:14,175.45.176.8,10.0.1.20,RemoteCodeExecution,Critical
2026-09-14 08:06:45,91.240.118.140,10.0.5.12,UnauthorizedAccess,High
2026-09-14 08:07:39,185.220.101.19,10.0.4.6,PortScan,Low
2026-09-14 08:08:32,71.6.135.131,10.0.1.25,BruteForce,Low
2026-09-14 08:08:37,91.240.118.140,10.0.5.12,PrivilegeEscalation,Critical
2026-09-14 08:09:15,185.220.101.5,10.0.3.10,Reconnaissance,Low
2026-09-14 08:09:50,185.220.101.19,10.0.1.15,UnauthorizedAccess,High
2026-09-14 08:10:20,103.251.167.22,10.0.2.15,RemoteCodeExecution,Critical
2026-09-14 08:12:55,91.240.118.140,10.0.3.10,CommandExecution,High
2026-09-14 08:15:08,185.220.101.19,10.0.4.6,PrivilegeEscalation,Critical
2026-09-14 08:15:19,185.220.101.5,10.0.4.5,PortScan,Low
2026-09-14 08:15:46,185.220.101.19,10.0.4.5,BruteForce,Medium
2026-09-14 08:17:32,91.240.118.140,10.0.4.5,CredentialDumping,Critical
2026-09-14 08:18:05,175.45.176.8,10.0.3.20,CredentialAccess,High
2026-09-14 08:18:17,185.220.101.19,10.0.4.5,CredentialDumping,Critical
2026-09-14 08:18:18,175.45.176.8,10.0.1.20,CommandExecution,High
2026-09-14 08:18:22,91.240.118.140,10.0.3.10,LateralMovement,Critical
2026-09-14 08:19:07,185.220.101.19,10.0.3.10,C2Beacon,High
2026-09-14 08:21:08,185.220.101.19,10.0.4.6,DataExfiltration,Critical
2026-09-14 08:21:28,185.220.101.5,10.0.2.10,BruteForce,Medium
2026-09-14 08:22:16,103.251.167.22,10.0.1.10,DataExfiltration,Critical
2026-09-14 08:22:28,103.251.167.22,10.0.3.20,MalwareDownload,High
2026-09-14 08:24:31,185.220.101.19,10.0.4.5,LateralMovement,Critical
2026-09-14 08:24:47,175.45.176.8,10.0.2.15,MalwareDownload,High
2026-09-14 08:25:09,91.240.118.140,10.0.4.5,Phishing,Medium
2026-09-14 08:27:12,185.220.101.5,10.0.1.15,UnauthorizedAccess,High
2026-09-14 08:27:12,185.220.101.5,10.0.4.5,PrivilegeEscalation,Critical
2026-09-14 08:27:21,185.220.101.19,10.0.3.10,CredentialDumping,Critical
2026-09-14 08:27:45,185.220.101.19,10.0.1.15,PowerShell,High
2026-09-14 08:28:07,103.251.167.22,10.0.1.20,PortScan,Low
2026-09-14 08:28:41,103.251.167.22,10.0.1.10,Malware,Critical
2026-09-14 08:29:36,185.220.101.5,10.0.2.10,PowerShell,High
2026-09-14 08:30:07,175.45.176.8,10.0.1.20,Malware,Critical
2026-09-14 08:30:30,91.240.118.140,10.0.1.25,Persistence,High
2026-09-14 08:30:40,185.220.101.5,10.0.2.10,Reconnaissance,Low
2026-09-14 08:31:26,91.240.118.140,10.0.1.25,UnauthorizedAccess,High
2026-09-14 08:31:55,91.240.118.140,10.0.3.10,PrivilegeEscalation,Critical
2026-09-14 08:32:39,103.251.167.22,10.0.1.10,SQLInjection,High
2026-09-14 08:32:48,175.45.176.8,10.0.2.15,DataExfiltration,Critical
2026-09-14 08:33:30,103.251.167.22,10.0.3.20,LateralMovement,High
2026-09-14 08:34:26,103.251.167.22,10.0.2.15,CredentialAccess,High
2026-09-14 08:34:29,185.220.101.5,10.0.4.5,CredentialDumping,Critical
2026-09-14 08:34:41,91.240.118.140,10.0.1.25,Phishing,Medium
2026-09-14 08:34:53,103.251.167.22,10.0.3.20,CommandExecution,High
2026-09-14 08:36:06,185.220.101.5,10.0.4.6,UnauthorizedAccess,High
2026-09-14 08:36:39,103.251.167.22,10.0.3.20,RemoteCodeExecution,Critical
2026-09-14 08:36:44,185.220.101.5,10.0.4.6,PortScan,Low
2026-09-14 08:38:11,103.251.167.22,10.0.3.20,Malware,Critical
2026-09-14 08:38:30,91.240.118.140,10.0.1.25,PrivilegeEscalation,Critical
2026-09-14 08:38:39,91.240.118.140,10.0.5.12,DataExfiltration,Critical
2026-09-14 08:39:43,91.240.118.140,10.0.5.12,Persistence,High
2026-09-14 08:39:47,91.240.118.140,10.0.1.25,UnauthorizedAccess,High
2026-09-14 08:41:45,185.220.101.5,10.0.2.10,C2Beacon,High
2026-09-14 08:42:19,175.45.176.8,10.0.1.20,LateralMovement,High
2026-09-14 08:42:29,71.6.135.131,10.0.1.12,Reconnaissance,Low
2026-09-14 08:42:45,185.220.101.5,10.0.1.15,BruteForce,Medium
2026-09-14 08:43:07,91.240.118.140,10.0.5.12,CredentialDumping,Critical
2026-09-14 08:43:08,203.0.113.88,10.0.4.5,Reconnaissance,Low
2026-09-14 08:43:40,91.240.118.140,10.0.3.10,DataExfiltration,Critical
2026-09-14 08:43:48,194.26.29.112,10.0.2.10,Reconnaissance,Low
2026-09-14 08:44:07,103.251.167.22,10.0.3.20,DataExfiltration,Critical
2026-09-14 08:44:11,185.220.101.5,10.0.4.6,LateralMovement,Critical
2026-09-14 08:45:05,185.220.101.5,10.0.3.10,Reconnaissance,Low
2026-09-14 08:45:33,91.240.118.140,10.0.5.12,LateralMovement,Critical
2026-09-14 08:45:42,185.220.101.5,10.0.2.10,CredentialDumping,Critical
2026-09-14 08:46:18,103.251.167.22,10.0.3.20,CredentialAccess,High
2026-09-14 08:48:10,203.0.113.88,10.0.6.1,Enumeration,Low
2026-09-14 08:48:18,194.26.29.112,10.0.3.10,PortScan,Low
2026-09-14 08:48:45,91.240.118.140,10.0.3.10,Persistence,High
2026-09-14 08:48:52,103.251.167.22,10.0.1.10,MalwareDownload,High
2026-09-14 08:49:47,198.51.100.77,10.0.4.5,Reconnaissance,Low
2026-09-14 08:49:49,91.240.118.140,10.0.1.25,CredentialDumping,Critical
2026-09-14 08:50:15,91.240.118.140,10.0.5.12,CommandExecution,High
2026-09-14 08:50:24,185.220.101.5,10.0.2.10,PowerShell,High
2026-09-14 08:50:38,185.220.101.5,10.0.3.10,PortScan,Low
2026-09-14 08:51:34,185.220.101.5,10.0.3.10,LateralMovement,Critical
2026-09-14 08:52:05,194.26.29.112,10.0.4.5,UnauthorizedAccess,High
2026-09-14 08:52:49,198.51.100.77,10.0.6.1,Enumeration,Low
2026-09-14 08:53:09,194.26.29.112,10.0.2.10,BruteForce,Medium
2026-09-14 08:53:19,185.220.101.5,10.0.4.6,BruteForce,Medium
2026-09-14 08:54:16,185.220.101.5,10.0.1.15,DataExfiltration,Critical
2026-09-14 08:54:30,91.240.118.140,10.0.5.12,LateralMovement,Critical
2026-09-14 08:54:42,185.220.101.5,10.0.3.10,PrivilegeEscalation,Critical
2026-09-14 08:54:54,91.240.118.140,10.0.4.5,CommandExecution,High
2026-09-14 08:55:15,194.26.29.112,10.0.4.5,PrivilegeEscalation,Critical
2026-09-14 08:55:45,198.51.100.24,10.0.6.50,Reconnaissance,Low
2026-09-14 08:55:55,193.142.59.33,10.0.5.44,Phishing,Medium
2026-09-14 08:55:55,203.0.113.88,10.0.4.5,BruteForce,Medium
2026-09-14 08:57:25,185.220.101.5,10.0.4.6,DataExfiltration,Critical
2026-09-14 08:57:46,185.220.101.5,10.0.4.6,PowerShell,High
2026-09-14 08:57:49,198.51.100.77,10.0.6.1,PowerShell,High
2026-09-14 08:57:51,185.220.101.5,10.0.4.6,UnauthorizedAccess,High
2026-09-14 08:58:11,203.0.113.88,10.0.6.50,UnauthorizedAccess,High
2026-09-14 08:58:21,193.142.59.33,10.0.1.25,UnauthorizedAccess,High
2026-09-14 08:59:06,198.51.100.24,10.0.6.1,Enumeration,Low
2026-09-14 08:59:22,185.156.73.120,10.0.1.20,PortScan,Low
2026-09-14 08:59:29,194.26.29.112,10.0.3.10,C2Beacon,High
2026-09-14 08:59:33,203.0.113.88,10.0.4.5,PowerShell,High
2026-09-14 08:59:53,193.142.59.33,10.0.3.10,PrivilegeEscalation,Critical
2026-09-14 09:00:49,71.6.135.131,10.0.1.50,PortScan,Low
2026-09-14 09:01:06,198.51.100.77,10.0.6.1,UnauthorizedAccess,High
2026-09-14 09:01:08,198.51.100.24,10.0.2.30,BruteForce,Medium
2026-09-14 09:01:14,175.45.176.8,10.0.2.15,PortScan,Low
2026-09-14 09:01:16,198.51.100.77,10.0.6.1,BruteForce,Medium
2026-09-14 09:01:27,203.0.113.88,10.0.6.1,LateralMovement,Critical
2026-09-14 09:01:49,185.220.101.5,10.0.3.10,Reconnaissance,Low
2026-09-14 09:01:55,193.142.59.33,10.0.1.25,CredentialDumping,Critical
2026-09-14 09:03:46,193.142.59.33,10.0.5.44,LateralMovement,Critical
2026-09-14 09:04:21,203.0.113.88,10.0.2.30,C2Beacon,High
2026-09-14 09:04:55,185.156.73.120,10.0.6.1,DoS,Medium
2026-09-14 09:05:08,185.220.101.5,10.0.3.10,CredentialDumping,Critical
2026-09-14 09:05:20,185.220.101.5,10.0.2.10,BruteForce,Medium
2026-09-14 09:05:27,175.45.176.8,10.0.3.20,SQLInjection,High
2026-09-14 09:05:55,185.220.101.5,10.0.1.15,PortScan,Low
2026-09-14 09:06:32,71.6.135.131,10.0.1.12,Reconnaissance,Low
2026-09-14 09:07:13,185.220.101.5,10.0.3.10,UnauthorizedAccess,High
2026-09-14 09:07:23,194.26.29.112,10.0.3.10,PowerShell,High
2026-09-14 09:07:50,198.51.100.24,10.0.2.30,PowerShell,High
2026-09-14 09:07:54,198.51.100.24,10.0.6.1,LateralMovement,Critical
2026-09-14 09:08:11,203.0.113.88,10.0.2.30,CommandExecution,High
2026-09-14 09:08:14,194.26.29.112,10.0.1.15,CredentialDumping,Critical
2026-09-14 09:08:14,185.156.73.120,10.0.6.1,DDoS,High
2026-09-14 09:08:21,71.6.135.131,10.0.1.10,Enumeration,Low
2026-09-14 09:09:35,193.142.59.33,10.0.5.44,Persistence,High
2026-09-14 09:09:36,185.156.73.120,10.0.6.1,DoS,High
2026-09-14 09:09:43,175.45.176.8,10.0.1.20,RemoteCodeExecution,Critical
2026-09-14 09:09:46,198.51.100.77,10.0.2.30,CommandExecution,High
2026-09-14 09:10:08,185.220.101.5,10.0.2.10,C2Beacon,High
2026-09-14 09:10:10,175.45.176.8,10.0.1.20,CommandExecution,High
2026-09-14 09:10:15,91.240.118.140,10.0.5.12,DataExfiltration,Critical
2026-09-14 09:10:17,103.251.167.22,10.0.1.20,LateralMovement,High
2026-09-14 09:10:40,198.51.100.24,10.0.6.1,CommandExecution,High
2026-09-14 09:11:06,194.26.29.112,10.0.4.5,LateralMovement,Critical
2026-09-14 09:12:49,71.6.135.131,10.0.1.50,BruteForce,Low
2026-09-14 09:13:11,175.45.176.8,10.0.2.15,CredentialAccess,High
2026-09-14 09:13:43,198.51.100.24,10.0.2.30,UnauthorizedAccess,High
2026-09-14 09:13:48,198.51.100.77,10.0.4.5,LateralMovement,Critical
2026-09-14 09:13:51,175.45.176.8,10.0.1.20,MalwareDownload,High
2026-09-14 09:15:11,194.26.29.112,10.0.4.5,Reconnaissance,Low
2026-09-14 09:15:35,185.156.73.120,10.0.1.15,DDoS,Critical
2026-09-14 09:15:47,185.220.101.5,10.0.4.6,PrivilegeEscalation,Critical
2026-09-14 09:16:07,198.199.98.246,10.0.1.12,PortScan,Low
2026-09-14 09:16:25,185.220.101.5,10.0.4.6,CredentialDumping,Critical
2026-09-14 09:17:31,198.51.100.77,10.0.2.30,C2Beacon,High
2026-09-14 09:19:10,198.235.24.50,10.0.1.20,PortScan,Low
2026-09-14 09:19:19,194.26.29.112,10.0.1.15,PortScan,Low
2026-09-14 09:20:19,193.142.59.33,10.0.4.5,CommandExecution,High
2026-09-14 09:21:52,185.220.101.5,10.0.3.10,DataExfiltration,Critical
2026-09-14 09:22:32,198.235.24.50,10.0.1.10,DoS,Medium
2026-09-14 09:22:34,198.199.98.246,10.0.1.25,Reconnaissance,Low
2026-09-14 09:22:35,175.45.176.8,10.0.2.15,LateralMovement,High
2026-09-14 09:23:30,198.51.100.24,10.0.6.50,C2Beacon,High
2026-09-14 09:23:44,194.26.29.112,10.0.4.5,BruteForce,Medium
2026-09-14 09:25:07,198.199.98.246,10.0.1.50,BruteForce,Low
2026-09-14 09:25:10,185.220.101.5,10.0.4.5,C2Beacon,High
2026-09-14 09:25:13,185.220.101.5,10.0.4.6,PowerShell,High
2026-09-14 09:25:27,193.142.59.33,10.0.1.25,DataExfiltration,Critical
2026-09-14 09:25:34,198.235.24.50,10.0.1.20,DoS,High
2026-09-14 09:25:38,185.220.101.5,10.0.4.5,PrivilegeEscalation,Critical
2026-09-14 09:26:33,198.199.98.246,10.0.1.10,Enumeration,Low
2026-09-14 09:27:27,185.220.101.5,10.0.4.5,LateralMovement,Critical
2026-09-14 09:30:22,210.180.12.89,10.0.3.20,PortScan,Low
2026-09-14 09:31:30,175.45.176.8,10.0.2.15,Malware,Critical
2026-09-14 09:33:12,194.26.29.112,10.0.1.15,UnauthorizedAccess,High
2026-09-14 09:33:19,210.180.12.89,10.0.1.20,SQLInjection,High
2026-09-14 09:33:33,185.220.101.5,10.0.2.10,C2Beacon,High
2026-09-14 09:34:08,198.235.24.50,10.0.1.15,DDoS,High
2026-09-14 09:34:45,71.6.135.131,10.0.1.25,PortScan,Low
2026-09-14 09:35:26,194.26.29.112,10.0.4.5,PowerShell,High
2026-09-14 09:35:42,194.26.29.112,10.0.3.10,CredentialDumping,Critical
2026-09-14 09:36:22,210.180.12.89,10.0.3.20,CommandExecution,High
2026-09-14 09:36:25,194.38.20.10,10.0.1.12,PortScan,Low
2026-09-14 09:37:31,194.26.29.112,10.0.2.10,DataExfiltration,Critical
2026-09-14 09:37:51,71.6.135.131,10.0.1.50,Reconnaissance,Low
2026-09-14 09:38:35,71.6.135.131,10.0.1.50,Enumeration,Low
2026-09-14 09:38:45,210.180.12.89,10.0.1.10,RemoteCodeExecution,Critical
2026-09-14 09:39:34,194.38.20.10,10.0.1.50,Reconnaissance,Low
2026-09-14 09:40:37,210.180.12.89,10.0.3.20,Malware,Critical
2026-09-14 09:41:10,175.45.176.8,10.0.1.20,DataExfiltration,Critical
2026-09-14 09:42:43,194.38.20.10,10.0.1.25,BruteForce,Low
2026-09-14 09:43:42,198.235.24.50,10.0.6.1,DDoS,Critical
2026-09-14 09:43:53,185.220.101.5,10.0.2.10,LateralMovement,Critical
2026-09-14 09:44:19,194.26.29.112,10.0.1.15,Reconnaissance,Low
2026-09-14 09:44:25,210.180.12.89,10.0.1.10,LateralMovement,High
2026-09-14 09:45:39,185.220.101.5,10.0.3.10,Reconnaissance,Low
2026-09-14 09:46:28,210.180.12.89,10.0.3.20,PortScan,Low
2026-09-14 09:46:44,194.38.20.10,10.0.1.12,Enumeration,Low
2026-09-14 09:46:48,210.180.12.89,10.0.1.10,DataExfiltration,Critical
2026-09-14 09:47:05,194.26.29.112,10.0.1.15,C2Beacon,High
2026-09-14 09:47:21,185.156.73.120,10.0.1.20,PortScan,Low
2026-09-14 09:48:25,89.248.165.74,10.0.1.12,PortScan,Low
2026-09-14 09:49:11,185.220.101.5,10.0.3.10,PortScan,Low
2026-09-14 09:49:43,71.6.135.131,10.0.1.12,BruteForce,Low
2026-09-14 09:49:44,185.220.101.5,10.0.4.6,BruteForce,Medium
2026-09-14 09:50:11,194.26.29.112,10.0.4.5,LateralMovement,Critical
2026-09-14 09:50:41,210.180.12.89,10.0.1.20,SQLInjection,High
2026-09-14 09:50:54,194.26.29.112,10.0.4.5,PortScan,Low
2026-09-14 09:51:19,194.26.29.112,10.0.3.10,PrivilegeEscalation,Critical
2026-09-14 09:51:35,194.26.29.112,10.0.4.5,Reconnaissance,Low
2026-09-14 09:51:47,194.26.29.112,10.0.1.15,DataExfiltration,Critical
2026-09-14 09:52:12,103.251.167.22,10.0.2.15,PortScan,Low
2026-09-14 09:52:21,64.62.197.93,10.0.1.10,PortScan,Low
2026-09-14 09:53:14,185.156.73.120,10.0.1.10,DoS,Medium
2026-09-14 09:53:32,185.220.101.5,10.0.4.6,PowerShell,High
2026-09-14 09:53:39,198.235.24.50,10.0.1.15,PortScan,Low
2026-09-14 09:53:39,89.248.165.74,10.0.1.25,Reconnaissance,Low
2026-09-14 09:53:45,185.156.73.120,10.0.6.1,DDoS,High
2026-09-14 09:54:13,194.26.29.112,10.0.2.10,PortScan,Low
2026-09-14 09:54:13,210.180.12.89,10.0.1.20,MalwareDownload,High
2026-09-14 09:54:20,194.26.29.112,10.0.1.15,BruteForce,Medium
2026-09-14 09:54:20,194.26.29.112,10.0.3.10,CredentialDumping,Critical
2026-09-14 09:54:25,185.220.101.5,10.0.3.10,UnauthorizedAccess,High
2026-09-14 09:54:36,210.180.12.89,10.0.1.20,CredentialAccess,High
2026-09-14 09:55:36,185.220.101.5,10.0.4.5,CredentialDumping,Critical
2026-09-14 09:55:36,210.180.12.89,10.0.3.20,CommandExecution,High
2026-09-14 09:55:54,185.220.101.5,10.0.1.15,DataExfiltration,Critical
2026-09-14 09:56:16,210.180.12.89,10.0.1.10,Malware,Critical
2026-09-14 09:56:24,64.62.197.93,10.0.1.10,Enumeration,Low
2026-09-14 09:56:31,103.251.167.22,10.0.2.15,SQLInjection,High
2026-09-14 09:56:34,64.62.197.93,10.0.1.12,Reconnaissance,Low
2026-09-14 09:56:41,210.180.12.89,10.0.2.15,RemoteCodeExecution,Critical
2026-09-14 09:56:53,194.26.29.112,10.0.4.6,UnauthorizedAccess,High
2026-09-14 09:57:17,198.235.24.50,10.0.1.10,DoS,Medium
2026-09-14 09:57:25,89.248.165.74,10.0.1.25,BruteForce,Low
2026-09-14 09:57:30,185.156.73.120,10.0.1.10,DoS,High
2026-09-14 09:58:15,89.248.165.74,10.0.1.12,Enumeration,Low
2026-09-14 09:58:32,210.180.12.89,10.0.1.10,MalwareDownload,High
2026-09-14 09:58:51,210.180.12.89,10.0.2.15,CredentialAccess,High
2026-09-14 09:59:35,194.26.29.112,10.0.2.10,PowerShell,High
2026-09-14 10:00:22,103.251.167.22,10.0.2.15,RemoteCodeExecution,Critical
2026-09-14 10:00:31,194.26.29.112,10.0.3.10,C2Beacon,High
2026-09-14 10:00:48,194.26.29.112,10.0.4.6,PowerShell,High
